article_id,keyword,key_id
114952,auto detection of obstructive sleep apnea,1325
114954,snoring,16381
114954,sympathetic tone,15043
114955,stroke,12980
114955,echocardiography,4498
114956,hypertension,6451
114956,obstructive/therapy,9968
114957,metabolic syndrome,8583
114957,gene polymorphism,5697
114957,atherosclerosis,1142
114957,cholesterol,2694
114958,collapsibility,3074
114958,anatomy,797
114960,demography,3878
114960,public health,11493
114961,digital signal processing,4143
114961,electroencephalography,4529
114962,epidemiology,4836
114962,mortality,8926
114962,snoring,16381
114966,nocturnal hypoxia,9651
114967,tissue oxygenation,13355
114967,intermittent hypoxia,7176
114968,pulmonary arterial hypertension,11502
114971,glaucoma,5807
114971,heat shock protein,6162
114971,autoantibody,1314
114974,pediatric,10573
114978,renal sympathetic denervation,11896
114978,glycemic control,5881
114978,drug resistance,4380
114978,hypertension,6451
114980,breathing,1906
114980,wake,13851
114980,sleep,12542
114981,depression,3923
114981,insomnia,7050
114981,hemodialysis,6193
114982,driver sleepiness,4344
114982,driving performance,4356
114982,sleep restriction,12663
114985,obstructive,9918
114985,brain,1835
114985,hypoxia,6716
114986,excessive daytime sleepiness,4522
114986,cognitive performance,3050
114987,cluster headache,2980
114987,circadian pattern,2838
114987,hypertension,6451
114991,children,2656
114991,assessment,1187
114991,behaviour,1513
114991,working memory,13921
114992,split-night polysomnography,15733
114994,tonsillectomy,13395
114994,pediatric,10573
114994,bronchoscopy,1961
114994,adenoidectomy,362
114995,apap,991
114996,mechanoreceptor feedback,8413
114996,ventilatory instability,13752
114997,snoring,16381
115000,insomnia,7050
115000,dialysis,4044
115001,obstructive,9918
115002,developmental disorder,3966
115003,leukotriene e4,7787
115003,systemic inflammation,13974
115005,stridor,12979
115005,respiratory failure,11996
115007,thrombosis,15166
115007,congenital central hypoventilation syndrome,2371
115008,breath,1894
115009,sickle cell,12481
115010,rostral ventrolateral medulla,12251
115010,superoxide,13053
115010,nucleus tractus solitarii,14450
115010,angiotensin 2,848
115011,intermittent hypoxia,7176
115011,rho kinase,14158
115012,pregnancy,11230
115012,gestational hypertension,5785
115014,management,8211
115014,diagnosis,4004
115014,pulmonary hypertension,11522
115016,hypoxia/reoxygenation,6720
115016,heart,6121
115017,aging,494
115019,angle class 2,853
115020,dopamine,4294
115020,conditioned place preference,3243
115020,modafinil,8831
115021,nasopharyngeal airway,9355
115021,nigeria,9575
115021,adenoid,350
115023,bruxism,1969
115023,behaviour,1513
115023,children,2656
115023,prevalence,11299
115024,sleeve gastrectomy,12732
115027,carotid atherosclerosis,2289
115027,leptin,7769
115027,insulin resistance,7105
115028,sleep quality,14537
115028,pregnancy,11230
115029,surgery,14408
115029,hypertension,6451
115029,angiotensin 2,848
115030,gestational hypertension,5785
115035,systematic review,13165
115035,randomized controlled trial,11692
115035,meta analysis,8558
115037,hypertension,6451
115037,drug resistance,4380
115038,plasminogen activator inhibitor-1,10923
115038,stress,12974
115038,wakefulness,15083
115041,homocysteine,6407
115044,snoring,16381
115044,obstructive,9918
115044,orthodontic appliance,10200
115047,apnealink,1034
115048,morbid obesity,8896
115049,fibrosis,5331
115049,inflammation,6984
115051,velopharyngeal incompetence,16272
115052,iran,7338
115053,hypersomnia,6581
115053,sleepiness,12700
115053,residual excessive sleepiness,11929
115054,montreal cognitive assessment,8886
115055,metabolic syndrome,8583
115056,sleep,12542
115056,tongue,15620
115057,children,2656
115060,coronary artery,3441
115060,endothelial function,4756
115061,child,2635
115062,behaviour,1513
115065,behaviour,1513
115065,obstructive,9918
115065,posture,15174
115066,neural regeneration,9466
115066,sleep,12542
115066,5-hydroxytryptamine,88
115066,habenular nucleus,5981
115066,genioglossus,5741
115068,snoring,16381
115069,acoustic analysis,229
115071,nasal,9247
115071,oronasal,10184
115072,obstructive,9918
115073,randomized controlled trial,11692
115073,compliance,3166
115073,mandibular advancement device,8227
115074,inflammation,6984
115074,atherosclerosis,1142
115078,actigraphy,259
115078,sleepwake rhythm,12728
115079,sleeve gastrectomy,12732
115080,psychiatry,11446
115080,gender,5684
115086,children,2656
115086,snoring,16381
115086,sleep,12542
115087,albuminuria,597
115087,glomerular filtration rate,5822
115087,kidney,7465
115088,health-related quality of life,6107
115088,therapy,13270
115090,excessive daytime sleepiness,4522
115091,insulin resistance,7105
115091,tumor necrosis factor,13363
115092,metabolic syndrome,8583
115092,insulin resistance,7105
115092,leptin,7769
115092,fibrinogen,5319
115092,homocysteine,6407
115093,cephalometric,2451
115093,snoring,16381
115094,surgery,14408
115094,obstructive,9918
115094,palatal implant,10387
115095,compliance,3166
115095,adherence,389
115096,biomarker,1620
115098,glycosaminoglycans,5892
115098,mucopolysaccharidosis,8997
115102,rehabilitation,11835
115102,physical therapy,10854
115102,sleep dysfunction,15853
115103,morbid obesity,8896
115105,postoperative care,13948
115105,preoperative assessment,14657
115105,surgery,14408
115105,anaesthesia,759
115106,aging,494
115106,atherosclerosis,1142
115106,ventilation,15920
115107,epidemiology,4836
115108,computerized detection,3224
115108,period amplitude analysis,10645
115110,monobloc,8876
115110,craniofacial,3584
115110,distraction osteogenesis,4240
115111,phrenic nerve,10842
115112,nutrition,9865
115112,diet,4082
115112,complication,3175
115112,comorbidity,3134
115112,anemia,811
115112,human,6452
115112,iron deficiency,7340
115113,liver function test,7916
115113,morbidly obese,8900
115114,mortality,8926
115114,population,11022
115114,twins,13535
115114,insomnia,7050
115114,heritability,6248
115115,hypogonadism,6660
115115,testosterone,13239
115115,sleep,12542
115115,sexual dysfunction,12444
115116,heart rate,6138
115117,signal processing,12494
115119,revisional surgery,12161
115119,revision,14955
115119,vertical banded gastroplasty,13712
115119,obesity surgery,9895
115119,laparoscopic,7539
115119,laparoscopic surgery,7551
115119,complication,3175
115120,daytime sleepiness,3788
115120,modafinil,8831
115122,revisional surgery,12161
115122,sleeve gastrectomy,12732
115122,laparoscopy,7554
115125,depression,3923
115125,chronic obstructive,2763
115125,anxiety,957
115125,rehabilitation,11835
115126,snoring,16381
115126,children,2656
115129,snoring,16381
115129,nocturnal enuresis,15426
115132,oximetry,10320
115132,child,2635
115134,cardiovascular event,2236
115134,hemodialysis,6193
115134,oxygen desaturation index,10327
115134,mortality,8926
115135,morbid obesity,8896
115135,high risk,6286
115135,lcd,7683
115136,hypertension therapy,6597
115136,hypertension comorbidities,6591
115136,hypertension pathophysiology,6593
115136,risk assessment,14363
115137,tissue hypoxia,13353
115138,obstructive,9918
115140,specificity,15772
115140,upper airway,14431
115140,sensitivity,15825
115140,sleep,12542
115143,driving performance,4356
115146,metabolic syndrome,8583
115146,pediatrics,14014
115147,psychomotor vigilance task,11471
115147,sf-36,15352
115148,peripheral arterial tone,10683
115148,diagnosis,4004
115148,autonomic,1350
115148,ambulatory recording,707
115150,narcolepsy,9240
115150,sodium oxybate,12796
115150,sleep related eating disorder,15650
115151,transient ischemic attack,15966
115152,snoring,16381
115153,coronary artery disease,3448
115154,expiratory positive airway pressure,5069
115154,nasal valve,9344
115155,nasal resistance,9333
115155,rhinomanometry,12172
115155,acoustic rhinometry,241
115156,dream,4332
115156,snore,16362
115156,nightmare,9590
115158,sleep study,15283
115159,primary care,11319
115159,questionnaire,11626
115160,sleep respiratory disorder,16425
115162,rett syndrome,12146
115162,hypotonia,6701
115168,lung,8065
115168,upper airway physiology,13630
115170,metabolic syndrome,8583
115171,side effect,12486
115172,hypoxemia,6713
115177,intraocular pressure,7274
115177,primary open angle glaucoma,11328
115179,primary health care,11325
115180,palatal surgery,15565
115180,snoring,16381
115181,positive airway pressure,11086
115181,complex sleep apnea,3161
115181,compliance,3166
115181,adaptative servoventilation,333
115182,anesthesia,812
115182,general,5700
115182,obstructive,9918
115182,multiple sclerosis,8991
115184,melnick-needles syndrome,8514
115184,distraction osteogenesis,4240
115187,spinal cord,12869
115189,surgery,14408
115189,sleep nasal endoscopy,15778
115189,genioglossus advancement,5743
115189,drug induced sedated endoscopy,4191
115190,nasal obstruction,9312
115190,nasal packing,9317
115191,pcrit,10564
115192,panic disorder,10417
115192,troponin t,13515
115192,major depressive disorder,8161
115193,mandibular setback surgery,8264
115194,canadian institute for health information,2045
115194,paediatrics,10368
115195,physiologic,10861
115195,seizure,12378
115196,anxiety,957
115196,depression,3923
115197,arousal threshold,1103
115197,loop gain,8010
115198,continuous positive airway pressure ventilation,3369
115198,sleep,12542
115198,monitoring,8872
115200,smoking,12753
115201,surgery,14408
115202,surgery,14408
115202,palate,10396
115202,hypopharynx,6678
115203,electrocardiography,4486
115203,heart rate,6138
115203,arrhythmia,1105
115203,cardiac,2100
115203,obstructive/complication,9962
115204,artificial respiration,1155
115204,adherence,389
115204,compliance,3166
115205,vigilance test,15858
115205,vigilance,15456
115206,obstructive,9918
115206,health economics,6072
115207,depression,3923
115207,psychosis,11477
115207,schizophrenia,15337
115208,lung injury,8078
115209,hypertension,6451
115209,antihypertensive drug,926
115209,calcium channel blocker,2028
115212,behaviour,1513
115212,dementia,3873
115212,sleep,12542
115213,myoclonus,9192
115215,snoring,16381
115215,electromyogram,4630
115217,hypertension,6451
115217,hypoxia,6716
115217,sympathetic hyperactivity,14250
115217,respiration,11948
115218,post-critical analysis,14639
115218,perturbation,10726
115218,stability,15368
115218,upper airway system,15995
115218,ideal fluid,6761
115218,critical condition,3637
115218,bifurcation,1567
115218,apnea,997
115220,congenital central hypoventilation syndrome,2371
115221,hyoid bone,6519
115221,transoral robotic surgery,16223
115221,tongue base reduction,15649
115222,neural regeneration,9466
115222,hypoxia,6716
115222,brain,1835
115224,greyart network,5940
115224,syndrome recognition,13156
115225,oral appliance,15334
115225,drug induced sedated endoscopy,4191
115226,upper airway size,13636
115227,benzodiazepine,1533
115228,critical pressure,3643
115229,3d imaging,70
115229,dynamic computed tomography,4433
115229,soft palate level,12803
115230,snoring,16381
115230,allergic rhinitis,634
115231,maturation,8342
115231,sudden infant death syndrome,12485
115235,tonsillar hypertrophy,14694
115235,pediatric,10573
115237,testosterone,13239
115237,testosterone deficiency,14353
115237,sexual dysfunction,12444
115237,hypogonadism,6660
115237,erectile dysfunction,4898
115238,actigraphy,259
115238,sleep stage,12669
115240,sleep duration,15861
115240,epidemiology,4836
115240,general population,5708
115241,immunohistochemistry,6831
115241,childhood,2642
115242,diabetes,3983
115242,andropause,809
115242,hypogonadism,6660
115242,men health,8526
115242,testosterone,13239
115245,opioid,10087
115245,overdose,10288
115245,mortality,8926
115245,methadone,8597
115245,chronic pain,2774
115246,international classification of sleep disorders,6754
115246,idiopathic hypersomnia,6771
115246,excessive daytime somnolence,5011
115247,epidemiology,4836
115247,mortality,8926
115247,sleep,12542
115248,obstructive,9918
115248,physical activity,10848
115248,depression,3923
115249,hypertension pathophysiology,6593
115249,hypertension comorbidities,6591
115249,hypertension therapy,6597
115249,risk assessment,14363
115251,angelman syndrome,827
115254,surgery,14408
115254,nasal packing,9317
115254,nasal septum,9335
115255,metabolic surgery,8582
115256,risk assessment,14363
115256,hypertension therapy,6597
115256,hypertension comorbidities,6591
115256,hypertension pathophysiology,6593
115258,secondary prevention,14710
115258,percutaneous coronary intervention,10628
115259,obstructive,9918
115259,intracranial hypertension,7256
115260,baroreflex sensitivity,1473
115260,blood pressure variability,1733
115261,coronary atherosclerosis,3453
115261,hypoxia,6716
115261,regression analysis,11828
115262,tongue base hypertrophy,13373
115263,mallampati score,8198
115263,diagnosis,4004
115265,biomedical signal processing,1637
115272,malignancy,8190
115272,triage,13498
115273,surgery,14408
115273,obstructive,9918
115273,endoscopy,4749
115273,drug induced sedated endoscopy,4191
115274,type 1 diabetes mellitus,15707
115274,sleep,12542
115275,triglyceride,15709
115275,cholesterol,2694
115276,dysphagia,4455
115276,occipitocervical fusion,9979
115281,homocysteine,6407
115281,lipid,7875
115281,leptin,7769
115282,sleep,12542
115283,resting metabolic rate,12086
115283,body composition,1763
115283,anthropometry,902
115284,insulin resistance,7105
115285,inflammation,6984
115285,endothelial function,4756
115285,child,2635
115285,prevention,11307
115285,sleep,12542
115288,sleepiness,12700
115288,depression,3923
115288,anxiety,957
115288,fatigue,5223
115291,children,2656
115291,slow wave activity,12737
115292,symptom,13138
115292,hypertension,6451
115294,insomnia,7050
115294,snoring,16381
115294,sleep apnea headache,12573
115294,migraine,8729
115294,morning headache,8908
115298,mandibular advancement,8225
115299,cyclic alternating pattern,3704
115299,auto analysis,1322
115299,sleep,12542
115300,support vector machine,15133
115300,home care,6364
115306,sleep,12542
115307,sustained wakefulness,14213
115307,spectral analysis,16128
115307,daytime sleepiness,3788
115308,deglutition disorder,3849
115309,children,2656
115309,malocclusion,8202
