article_id,keyword,key_id,year,title
112790,morbid obesity,8896,2009,Lower extremity edema and pulmonary hypertension in morbidly obese patients with obstructive sleep apnea
112704,morbid obesity,8896,2009,Prevalence and risk factors for obstructive sleep apnea in a multiethnic population of patients presenting for bariatric surgery in Singapore
112685,morbid obesity,8896,2009,Mega-obese patients weighing more than 250 kg A problematic group
112334,morphology,8920,2009,Morphological examination of upper airway in obstructive sleep apnea
112206,morning headache,8908,2009,Morning headache in sleep apnoea Clinical and polysomnographic evaluation and response to nasal continuous positive airway pressure
111335,modafinil,8831,2009,Modafinil improves functional outcomes in patients with residual excessive sleepiness associated with CPAP treatment
112649,modafinil,8831,2009,Prevalence of residual excessive sleepiness in CPAP-treated sleep apnoea patients The French multicentre study
97150,modafinil,8831,2009,Toxicity from modafinil ingestion toxicity from modafinil ingestion HA Spiller et al
111947,mixed apnea,8810,2009,Sleep apnea as a transient post-ictal event Report of a case
112345,mitochondria,8796,2009,Dynamic changes in brain bioenergetics during obstructive sleep apnea
112811,monocyte,8878,2009,Impact of nasal continuous positive airway pressure therapy on markers of platelet activation in patients with obstructive sleep apnea
111906,mood,8887,2009,Sleep disturbance and pain in an obese residential treatment-seeking population
112248,mood disorder,8889,2009,Risk factors for obstructive sleep apnea syndrome screening in mood disorder patients
112562,monitoring,8872,2009,Pathophysiological and clinical relevance of simplified monitoring of nocturnal breathing disorders in heart failure patients
112673,monitoring,8872,2009,Perioperative management of patients with obstructive sleep apnoea Perioperatives management der obstruktiven schlafapnoe
112821,microarray,8640,2009,Genome-wide gene expression profiling in children with non-obese obstructive sleep apnea
112354,microcirculation,8646,2009,Microvascular endothelial function in obstructive sleep apnea Impact of continuous positive airway pressure and mandibular advancement
112836,microdebrider,8648,2009,Comparison of three common tonsillectomy techniques A prospective randomized double-blinded clinical study
112221,methods,8610,2009,Simulation of respiration with apnea  AAA device to evaluate ventilators for obstructive sleep apnea Simulation der atmung mit apnoen  Ein verfahren zur bewertung von beatmungsgerten fr obstruktive schlafapnoe
112503,methodology,8607,2009,The new AASM criteria for scoring hypopneas Impact on the apnea hypopnea index
124416,metabolism,8586,2009,Metabolic consequences of sleep-disordered breathing
111874,multiple system atrophy,9071,2009,Does multiple system atrophy itself affect sleep structure
112621,multiple system atrophy,9071,2009,Effects of continuous positive airway pressure on stridor in multiple system atrophy - Sleep laryngoscopy
112653,muscle sympathetic nerve activity,8992,2009,Effects of exercise training in patients with chronic heart failure and sleep apnea
112410,mean sleep latency test,8383,2009,Treatment of sleep disorders after traumatic brain injury
112495,mean sleep latency test,8383,2009,Daytime sleepiness and driving performance in patients with obstructive sleep apnea Comparison of the MSLT the MWT and a simulated driving task
111632,mucopolysaccharidosis,8997,2009,Treatment reduces or stabilizes brain imaging abnormalities in patients with MPS I and II
111357,mortality,8926,2009,Unexpected survival advantage in elderly people with moderate sleep apnoea
112191,mortality,8926,2009,A retrospective analysis of 4000 patients with obstructive sleep apnea in Okinawa Japan
112276,mortality,8926,2009,Dipping pattern of nocturnal blood pressure in patients with hypertension
112068,mortality,8926,2009,The medical risks of obesity
112032,mortality,8926,2009,Continuous positive airway pressure treatment reduces mortality in patients with ischemic stroke and obstructive sleep apnea A 5-year follow-up study
98397,mortality,8926,2009,Complications of obesity in children and adolescents
98367,mortality,8926,2009,A retrospective analysis of 4000 patients with obstructive sleep apnea in Okinawa Japan
112809,mortality,8926,2009,Complications of obesity in children and adolescents
112331,mortality,8926,2009,Sudden death after open gastric bypass surgery
112319,mortality,8926,2009,Bariatric surgery in Medicare patients greater risks but substantial benefits
112508,mortality,8926,2009,Association of sleep duration with mortality from cardiovascular disease and other causes for japanese men and women The JACC study
112485,mortality,8926,2009,Causes of Death and Risk Factors for Mortality in Patients With Severe Chronic Obstructive Pulmonary Disease Causas de muerte en pacientes con EPOC grave Factores pronsticos
112143,mouse,8635,2009,Dynamic arterial blood gas analysis in conscious unrestrained C57BL/6J mice during exposure to intermittent hypoxia
111856,mouth breathing,8966,2009,Mouth breathing children have cephalometric patterns similar to those of adult patients with obstructive sleep apnea syndrome
112764,mouth leak,8967,2009,Mouth leaks may complicate positive airway pressure treatment of OSAS in facioscapulohumeral muscular dystrophy
112431,movement disorder,8975,2009,Near resolution of sleep related rhythmic movement disorder after CPAP for OSA
111396,macro-sleep-architecture,8127,2009,REM behaviour disorder preceding palatal tremor
111594,narcolepsy,9240,2009,Sleepiness in Parkinson disease
112410,narcolepsy,9240,2009,Treatment of sleep disorders after traumatic brain injury
112502,narcolepsy,9240,2009,CSF histamine contents in narcolepsy idiopathic hypersomnia and obstructive sleep apnea syndrome
112678,narcolepsy,9240,2009,Sleep disorders in children Les troubles du sommeil de lenfant
112861,narcolepsy,9240,2009,Gray matter deficits in young adults with narcolepsy
111597,nasal,9247,2009,Effectiveness of transnasal endoscopic powered adenoidectomy in patients with choanal adenoids
112413,myocardial infarction,9177,2009,Major Role for Hypoxia Inducible Factor-1 and the Endothelin System in Promoting Myocardial Infarction and Hypertension in an Animal Model of Obstructive Sleep Apnea
112495,maintenance of wakefulness test,8157,2009,Daytime sleepiness and driving performance in patients with obstructive sleep apnea Comparison of the MSLT the MWT and a simulated driving task
112610,mutation,9148,2009,Mutations in FAM20C also identified in non-lethal osteosclerotic bone dysplasia
111351,mutation,9148,2009,Distribution of common methylenetetrahydrofolate reductase gene mutations in patients with obstructive sleep apnoea
112777,lingual thyroid,7863,2009,Obstructive sleep apnea syndrome in an adolescent girl with hypertrophic lingual thyroid
112788,lipoma,7889,2009,Retropharyngeal fibrolipoma A counterchanging obstructive pattern in sleep apnea
111584,leptin,7769,2009,Study of metabolic changes in patients with obstructive sleep apnea syndrome before and after use of continuous positive airway pressure
111415,leptin,7769,2009,Adipocytokines in sleep apnea syndrome
112620,lifestyle intervention,7827,2009,Lifestyle intervention with weight reduction First-line treatment in mild obstructive sleep apnea
112460,lung,8065,2009,The influence of obstructive sleep apnea and gender on genioglossus activity during rapid eye movement sleep
111748,loop gain,8010,2009,Continuous positive airway pressure reduces loop gain and resolves periodic central apneas in the lamb
111757,longitudinal,7966,2009,Longitudinal evaluation of sleep-disordered breathing and sleep symptoms with change in quality of life The Sleep Heart Health Study SHHS
112825,longitudinal studies,7974,2009,Body mass index and asthma incidence in the Black Women Health Study
112233,long-term compliance,7983,2009,Acceptance and long-term compliance to continuous positive airway pressure in obstructive sleep apnea A prospective study on 72patients treated between 2004 and 2007 valuation de lobservance et de lacceptation du traitement du syndrome dapnes obst
112308,long-term,7978,2009,Tonsillectomy vs partial tonsillectomy for OSAS in children-10 years post-surgery follow-up
124469,longitudinal studies,7974,2009,Body mass index and asthma incidence in the Black Women Health Study
111373,macroglossia,8122,2009,Pediatric obstructive sleep apnea-base of tongue obstruction
112374,macroglossia,8122,2009,Management of lymphatic malformations and macroglossia Results of a national treatment survey
112194,lymphocyte,8105,2009,Lymphocyte subsets and early apoptosis in the peripheral blood of patients with Obstructive Sleep Apnoe Syndrome preliminary results
111887,lymphocyte,8105,2009,Comparison of differential cell counts in pharyngeal lavage from patients with obstructive sleep apnea and from healthy control persons Differenzialzytologie in der pharyngealen lavage bei patienten mit obstruktivem schlafapnoesyndrom im vergleich zu ges
