art_id,keyword,art_year,citation,title,author_name,affiliation_1,affiliation_2,country
96646,adherence; continuous positive airway pressure; educational program; obstructive sleep apnea syndrome,2011,9,Long-term adherence to CPAP treatment in patients with obstructive sleep apnea Importance of educational program,la piana ge; scartabellati a; chiesa l; ronchi l; raimondi p; carro ma; zibetti s; aiolfi s,ulmonary rehabilitation unit  s marta hospital  viale montegrappa n   po santa marta; unit of pneumology  ao ospedale maggiore di crema,crema; rivolta dadda,italy
96666,community pharmacy; continuous positive airways pressure; devices; sleep apnoea; sleep disorders; treatment experience,2011,6,Treatment experience of people with obstructive sleep apnoea seeking continuous positive airways pressure device provision through community pharmacies - A role for pharmacists,shoukry g; wong k; bartlett d; saini b,faculty of pharmacy  university of sydney  building a  science road  sydney; woolcock institute of medical research  glebe,nsw,australia
96669,ehealth; telehealth; telemedicine,2011,4,Sleep telemedicine Patient satisfaction and treatment adherence,parikh r; touvelle mn; wang h; zallek sn,osf st francis medical center  peoria; university of illinois college of medicine neurology   illini drive  peoria; university of illinois college of medicine neurology   illini drive  peoria  il   united states  osf st francis medical center  peoria  il  united states  ini sleep center  illinois neurological institute  peoria,il,united states
96670,adenoid hypertrophy; allergic rhinitis; children; fiberoptic; flexible endoscopy; nasal endoscopy; nasal obstruction; paediatric patients; rhinosinusitis; sleep apnoea; snoring,2011,4,Adenoid Assessment in Paediatric Patients The Role of Flexible Nasal Endoscopy,pagella f; pusateri a; chu f; cairello f; benazzo m; matti e; marseglia gl,department of otorhinolaryngology  foundation irccs policlinico san matteo  university of pavia  vle golgi; department of pediatrics  university of pavia  foundation irccs policlinico san matteo,pavia,italy
96671,adenoid hypertrophy; adenoidectomy; children; microdebrider; nasal endoscopy; nasal obstruction; paediatric patients; powerassisted; sleep apnoea; snoring; transnasal; transoral,2011,4,The Evolution of the Adenoidectomy Analysis of Different Power-Assisted Techniques,pagella f; pusateri a; canzi p; caputo m; marseglia a; pelizzo g; mattie e,department of otorhinolaryngology  university of pavia  foundation irccs policlinico san matteo  v le goigi; department of pediatric surgery  university of pavia  foundation irccs policlinico san matteo; department of pediatrics  university of pavia  foundation irccs policlinico san matteo,pavia,italy
96672,breathing route; discriminant analysis; nearest neighbor method; snoring sounds,2011,1,Automatic recognition of breathing route during sleep using snoring sounds,mikami t; kojima y,tomakomai college of technology    nishikioka  tomakomai,hokkaido,japan
96673,discrete wavelet transform; ecgderived respiration; fastfourier transform; heart rate variability; least square support vector machine; obstructive sleep apnea,2011,16,An expert system for automated recognition of patients with obstructive sleep apnea using electrocardiogram recordings,yildiz a; akin m; poyraz m,department of electrical and electronics engineering  university of dicle; department of electrical and electronics engineering  university of firat,diyarbakir; elazig,turkey
96675,osteoarthritis; rheumatoid arthritis; sleep disorders; sleep quality,2011,31,Components of sleep quality and sleep fragmentation in rheumatoid arthritis and osteoarthritis,taylor-gjevre rm; gjevre ja; nair b; skomro r; lim hj,department of community health and epidemiology  college of medicine  university of saskatchewan  saskatoon; division of respiratory  critical care and sleep medicine  department of medicine  university of saskatchewan  saskatoon; division of rheumatology  department of medicine  university of saskatchewan  saskatoon,sk,canada
96676,airway reconstruction; large eddy simulation; obstructive sleep apnea syndrome; pharyngeal airflow dynamics; surgical treatment effects,2011,27,Large Eddy Simulation of the pharyngeal airflow associated with Obstructive Sleep Apnea Syndrome at pre and post-surgical treatment,mihaescu m; mylavarapu g; gutmark ej; powell nb,school of aerospace systems  college of engineering and applied sciences  university of cincinnati  cincinnati; school of aerospace systems  college of engineering and applied sciences  university of cincinnati  cincinnati  oh   united states  department of otolaryngologyhead and neck surgery  university of cincinnati  cincinnati; stanford university sleep and research center  stanford university school of medicine   welch road suite   palo alto,ca; oh,united states
96677,antioxidants and ursodeoxycholic acid; biopsy of liver; insulin sensitizers; lipidlowering drugs; liver transplantation,2011,6,Management of non Alcoholic fatty liver diseases and their complications,ansari ja; sayyed m; sayeed f,department of pharmacology  faculty of pharmacy  jamia hamdard; mesco college of pharmacy    mec  mustaeedpura  karwan road,hyderabad; new delhi,india
96678,biosignal processing; obstructive sleep apnea; pulse oximetry; screening; sleep,2011,1,Analysis of nocturnal pulse oximetry in sleep medicine,schmittendorf e; schulthei b; bhning n,idoc institut für telemedizin und gesundheitskommunikation gmbh and co kg; jade university of applied sciences  department of engineering  friedrichpaffrathstr,potsdam; wilhelmshaven,germany
96680,baroreflex sensitivity; blood pressure variability; heart rate variability; obstructive sleep apnea syndrome,2011,10,Cardiovascular regulation in different sleep stages in the obstructive sleep apnea syndrome,gapelyuk a; riedl m; suhrbier a; kraemer jf; bretthauer g; malberg h; kurths j; penzel t; wessel n,department of physics  humboldtuniversität zu berlin  robertkochplatz; department of physics  humboldtuniversität zu berlin  robertkochplatz   d berlin  germany  potsdam institute for climate impact research  potsdam  germany  institute for complex systems and mathematical biology  university of aberdeen; department of sleep medicine  charité universitätsmedizin; institute for biomedical engineering  university of dresden; kit karlsruhe institute of technology  institute for applied computer science; kit karlsruhe institute of technology  institute for applied computer science  eggensteinleopoldshafen  germany  institute for biomedical engineering  university of dresden,aberdeen; berlin; d berlin; dresden; eggensteinleopoldshafen,germany; united kingdom
96681,biomedical signal processing; ecg; heart rate variability; osa,2011,22,Detecting sleep apnea by heart rate variability analysis Assessing the validity of databases and algorithms,lado mj; vila xa; rodrguez-liares l; mndez aj; olivieri dn; flix p,department of computer science  esei  university of vigo; department of electronics and computer science  university of santiago de compostela,ourense; santiago de compostela,spain
96682,iron metabolism; pulmonary arterial hypertension; zincprotoporphyrin,2011,10,High Levels of Zinc-Protoporphyrin Identify Iron Metabolic Abnormalities in Pulmonary Arterial Hypertension,decker i; ghosh s; comhair sa; farha s; wilson tang wh; park m; wang s; lichtin ae; erzurum sc,cleveland clinic  lerner college of medicine  case western reserve university  cleveland; department of cardiovascular medicine  heart and vascular institute  cleveland clinic  cleveland; department of clinical pathology  pathology and laboratory medicine institute  cleveland clinic  cleveland; department of hematologic oncology and blood disorders  taussig cancer institute  cleveland clinic  cleveland; department of pathobiology  lerner research institute  cleveland clinic  cleveland; department of pathobiology  lerner research institute  cleveland clinic  cleveland  oh  united states  department of pulmonary  allergy and critical care medicine  respiratory institute  cleveland clinic  cleveland; department of pulmonary  allergy and critical care medicine  respiratory institute  cleveland clinic  cleveland,oh,united states
96683,clinical user interfaces; fuzzy sets; knowledge acquisition; sleep apnoeahypopnoea syndrome; structural pattern recognition,2011,10,Algorithms for the analysis of polysomnographic recordings with customizable criteria,otero a; flix p; lvarez mr,departamento de electrónica e computación  universidade de santiago de compostela; department of information and communications systems engineering  university san pablo ceu,madrid; santiago de compostela,spain
