art_id,keyword
113223,diponectin;insulin resistance;obstructive sleep apnea;pediatrics
113224,cute coronary syndrome;obstructivecomplications;questionnaires;sleep apnea
113225,aroreflex control;cardiovascular risk;metabolic syndrome;sleep apnea;sympathetic activation
113226,hronic kidney disease;heart failure;sleep apnea
113227,lectrocardiogram;heart rate variability;respiratory disturbance index;sleep apnea;sleep architecture;validation
113228,denotonsillectomy;brainderived neurotrophic factor;obstructive sleep apnoeahypopnoea syndrome;paediatric patients
113229,bdominal effort signal;artificial neural networks;discrete wavelet transform;sas;subband energy
113230,idfacial distraction osteogenesis;obstructive sleep apnoea;syndromic craniosynostosis;transfacial pinning technique
113232,mbulatory blood pressure monitoring;blood pressure predictors;excessive daytime sleepiness;obstructive sleep apnoea;resistant hypertension
113233,pap;obstructive sleep apnoea;stroke
113235,hildren;genetics;obesity;sleep apnea;sleep disorder breathing;snoring
113236,aytime somnolence;enuresis;hyperactivity;snoring
113237,ardiovascular morbidity;peritoneal dialysis;sleep apnea;survival
113239,irway;apnea;breathing;hypoxemia;lung;sleep;vascular
113246,dherence;apnea;comprehensive sleep medicine;cpap;insomnia;interdisciplinary;sleep
113247,omorbidity;depression;hemodialysis;hypertension;restless legs;sleep
113248,cpap therapy;sinus hyperpneumatization
113249,ealth care delivery;primary care;referral;sleep apnea;socioeconomic status
113250,bstructive sleep apnea;palatal suspension;uvulopalatopharyngoplasty
113252,ging;body weight;longitudinal study;sleep disordered breathing
113253,t scan;obesity;sleep apnea;snoring
113254,hronic tonsillitis;cosmc;estimated gfr;galactosyltransferase;galt;iga nephropathy;ppgalnact;proteinuria;sleep apnea syndrome;tonsil
113256,ariatric surgery;body mass index;excess weight;gastric bypass;hypoxemia;obesity
113257,lood pressure;cerebrovascular circulation;hypoxia;physiology;renin
113258,lderly;gastric bypass;safety;weight loss
113260,ediatric;sickle cell disease;sleep
113263,ypertension;pathophysiology;sleep apnea
113264,pnea;diagnosis;obstructive;polysomnography;respiratory;sleep
113265,ctigraphy;daytime sleepiness;posttraumatic stress disorder;veteran
113269,denotonsillectomy;vitamin d
113271,epression;fatigue;heart failure;insomnia;quality of life;sleep
113272,esity;morbid;surgery;therapeutics
113273,rrhythmia;atherosclerosis;clinical trial;haemophilia;iron
113274,irway obstruction;mandibular distraction osteogenesis;robin sequence
113275,ehaviour;life style;nocturia;quality of life
113277,ronchopulmonary infections;decannulation;laryngeal stenosis;supracricoid partial laryngectomy
113278,pidemiological survey;leisure physical activity;sedentary life style;sleep disturbance
113280,dolescents with disabilities;body mass index;obesity;overweight;secondary conditions
113281,epression;epidemiology;obesity
113283,ariatric surgery;heart transplantation;obesity
113284,ell function;exenatide;glycaemic control;hyperbolic product;insulin resistance
113286,ody composition;bone mineral density;crosssex hormone treatment;testosterone therapy in female to male transsexuals;transsexuals
113287,pnea;children;eeg;pediatric;sleep;sleep quality;spectral analysis
113288,lcohol consumption;cardiovascular disease;home blood pressure measurement;home blood pressure variability;home heart rate variability
113289,cute heart failure;atrial fibrillation;decompensation;dronedarone;hepatic failure;renal failure
113291,evelopment;disease;functional laterality;health
113294,bstructive sleep apnea;ronsil;sleeprelated respiratory disturbances;tonsillar hyperplasia;tonsillotomy
113296,rrhythmias;holter ecg monitoring;obstructive sleep apnea;symptoms and risk factors
113302,daptive servoventilation;bilevel positive airway pressure;central apnea;joubert syndrome;respiratory failure
113304,ldosterone;cardiovascular disease;obstructive sleep apnea;resistant hypertension;sleep disorder
113305,ody position;obstructive sleep apnea;rem sleep
113306,denoidectomy;adolescent;child;obstructive;periodic limb movement disorder;polysomnography;sickle cell disease;sleep apnea;tonsillectomy
113307,iagnosis;obstructive sleep apnea;pressure transducer;singlechannel device;women
113308,iagnostic accuracy;obstructive sleep apnea;polysomnography;splitnight polysomnography
113309,cclimatization;central apnea;hypoxia;periodic breathing;ventilation
113310,ccuracy;cpap;linearity;quality control;sleep apnea;stability
113313,denoids;child;pulse oximetry;sleep apnea;snoring;tonsillar hypertrophy
113315,yperaldosteronism;obstructive sleep apnoea;resistant hypertension;spironolactone
113317,trial fibrillation;catheter ablation;obstructive sleep apnoea
113318,etaadrenergic blockers;hypertension;sleep apnoea
113319,eg;hyponoea;linear and nonlinear methods;lyapunov;music;sleep
113320,ge;cognition;functional magnetic resonance imaging;obstructive sleep apnea
113322,pnealink;diagnosis;home monitoring;sleep apnoea
113324,omputed tomography;hepatitis;liver cirrhosis;positive pressure respiration
113326,linical neurophysiology;emg;hypoglossal nerve;nerve conduction studies;sleep apnea
113328,denoidectomy;child;obstructive sleep apnea syndrome;polysomnography;quality of life;tonsillectomy
113329,ardiovascular;heart rate variability;positive airway pressure;sleep apnea
113330,pnoea training;baroreflex;hypercapnia;hypoxia
113331,bstructive;oximetry;polysomnography;sleep apnea
113332,rosssectional study;epidemiology;prevalence;sleep apnoea
113333,denotonsillar hypertrophy;hypercoagulability;obstructive sleep apnea;thrombus
113334,denotonsillectomy;neurocognitive performance;obstructive sleep apnea
113335,ome diagnosis;nasal airflow pressure transducer;obstructive sleep apnea;oximetry;oxygen desaturation index
113338,iomarkers;oximetry;polysomnography;pulse arterial tonometry;pulse transit time;sleep apnea;tonsils
113340,hronic obstructive pulmonary disease;cohort studies;hospitalization;obstructive sleep apnea
113341,denoidectomy;ambulatory;blood pressure monitoring;child;obstructive;sleep apnea;tonsillectomy
113342,lidescope video laryngoscope;obstructive sleep apnea syndrome;tongue base surgery
113343,raniofacial;ethnicity;obesity;obstructive sleep apnea
113344,erlin questionnaire;pulmonary embolism;sleep apnea
113345,pnea hypopnea index;immunity;lymphocytes;obstructive sleep apnea;sleep disruption
113346,ontinuous positive airway pressure;heart rate;obstructive sleep apnea;pulse wave velocity
113347,leep apnea;telomere length
113350,denoids;dysphagia;endoscopy;laryngomalacia;sleep apnea;sleep disordered breathing;tonsils
113351,utonomic failure;central sleep apnea;multiple system atrophy;serotonin;urinary incontinence;vocal cord abductor palsy
113352,ome diagnosis;nasal airflow pressure transducer;obstructive sleep apnea;primary care;single channel
113354,yperaldosteronism;hypertension;hypertensive urgency;renal artery stenosis;resistant hypertension;secondary causes of hypertension;sleep apnea
113356,irschsprung disease;ondine syndrome;reoperation;sleep apnea
113357,bstructive sleep apnea;polysomnography;sleep studies;test validity
113358,bstructive sleep apnea;pharyngeal critical closing pressure;upper airway dilator muscles
113360,ardiac;cheynestokes respiration;chronic heart failure;prognosis;resynchronization therapy
113361,alatal implant;sleep apnea;snoring;soft palate
113362,arbonyl;coronary artery disease;oxidative stress;sleep apnea
113363,rteries;hypertension;sleep apnea;vascular disease
113364,rousal parasomnias;night terrors;osa;parasomnias;sleep apnea;sleepdisordered breathing;sleepwalking
113365,ariatric;gastric bypass;obesity;posttraumatic stress disorder;ptsd;veterans
113366,ngiotensinconverting enzyme;diabetes;erectile dysfunction;hypertension;polymorphism;sleep apnea
113367,rteries;endothelin ;hypertension;rho kinase
113369,utonomic;heart failure;hemodynamics;sleep disordered breathing
113370,pworth sleepiness scale;osler test;periodic leg movements in sleep;respiratory polygraphy;sleep apnea syndrome;tibialis anterior emg
113371,ontinuous positive airway pressure;diabetes mellitus;glucose metabolism;insulin resistance;obstructive sleep apnoea syndrome
113372,denoid pad;adenoidal hypertrophy;adenotomy;nasal steroids;steroids
113373,dolescent;obstructive;physiological;sleep apnea;sleep initiation and maintenance disorders;stress
113374,iabetes mellitus;hypertension;prevalence;sleep apnea syndromes;snoring
113376,bstructiveprevention  control;sleep apnea;sleep apnea syndromesepidemiology;sleep apnea syndromesprevention  control
113377,pap;parapharyngeal space tumour;solitary fibrous tumour
113379,ardiovascular diseases;snoring;stroke
113383,roteomic;sleep apnoea syndrome;twodimensional electrophoresis
113384,rterial hypertension;central obesity;diabetes mellitus;insulin resistance;metabolic syndrome;obstructive sleep apnoea syndrome
113385,leep apnoea;sleep endoscopy;snoring;upper airway
113387,lucose intolerance;insulin resistance;metabolic syndrome x;obstructive;sleep apnea
113388,ardiovascular;coronary artery disease;disease;obstructive sleep apnea;sleep
113389,aroreceptors;chemoreceptor;insulin;metabolic syndrome;obstructive sleep apnoea;sympathetic nervous system
113390,hild;obstructive;praderwilli syndrome;sleep apnea
113392,pnealink;obstructive sleep apnea;screening;sleep apnea;sleepdisordered breathing
113393,ardiovascular;cpap;obstructive sleep apnea
113394,omorbidities;copd;general population;natural history;osa;primary care
113395,ognition;continuous positive airway pressure;executive function;memory;obstructive;sleep apnea
113396,ontinuous positive airway pressure;sleep apnea syndromes;snoring;tonsillectomy
113397,ardiovascular diseases;continuous positive airway pressure;obstructivetherapy;sleep apnea
113398,denotonsillectomy;obstructive sleep apnea;sickle cell anemia
113400,hiari malformation type ;nocturnal enuresis;sleep apnea
113407,ontinuous positive airway pressure;erectile dysfunction;obstructive sleep apnea;sildenafil
113408,ce id polymorphism;angiotensinconverting enzyme serum activity;obstructive sleep apnea syndrome;turkish population
113409,sophageal manometry and ph monitoring;gastroesophageal junction;gastroesophageal reflux;obstructive sleep apnea;polysomnography;transient lower esophageal sphincter relaxation
113410,etal heart rate monitoring;obstructive sleep apnea;polysomnography;pregnancy
113411,natomy;brain imaging;mri;obstructive sleep apnea;oropharynx;stroke
113412,ontinuous positive airway pressure;daytime sleepiness;major depressive disorder;obstructive sleep apnea;polysomnography;residual depressive symptoms
113414,ral appliances;orthodontic mini screws;orthoimplants;sleep apnea
113415,eart complaints and hypertension;obstructive sleep apnea;recurrent upperairway diseases;smoking and alcohol
113417,axillomandibular advancement;osas
113418,irway resistance;manometry;sleep apnea syndromes
113419,nimal models;attention;discrimination learning;hypoxia;sleep apnea syndromes
113422,ntioxidants;hypoxia;obstructive sleep apnea;superoxide scavengers
113423,dherence;compliance;continuous positive airway pressure;obstructive sleep apnea;polysomnography;splitnight polysomnography
113424,nxiety;bed partners;depression;obstructive sleep apnea hypopnea syndrome;radiofrequency tissue ablation;snoring
113425,ypertension;peptide receptors;respiratory reflexes;sleep apnea;substance p
113426,rterial stiffness;autonomic nervous system;continuous positive airway pressure;sleep apnea
113427,opd;ncpap;osa;overlap syndrome
113428,pap;eyes;laser flowmetry;microcirculation;sleep apnea
113429,ontinuous positive airway pressure;obstructive sleep apnea syndrome;patient education;treatment adherence
113430,dherence;compliance;continuous positive airway pressure;obstructive sleep apnea syndrome;sleepdisordered breathing
113433,yspnea;obstructive sleep apnea;sixminute walk test;submaximal exercise
113435,hronic obstructive pulmonary disease;exercise capacity;obstructive sleep apnea syndrome
113437,utonomic control;pediatric
113438,pnea;heart rate variability;hypoxemia;nitric oxide;sildenafil;sleep
113439,ardiovascular risk;national football league;obesity;sleep apnea;sleep disordered breathing
113441,rain cooling;sleep disorder;thermoregulation;yawning
113442,pnea hypopnea index;automated detection;cpap;osa;sleep apnea
113445,etabolic syndrome;obstructive sleep apnea;prevalence;risk factors;syndrome z;urban indians
113447,ltitude;breath hold;diving response;hypoxia;spleen contraction
113448,denoidectomy;nasopharyngeal stenosis;obstructive sleep apnea;tonsillectomy;uvulopalatopharyngoplasty
113449,sahs surgery;prospective randomised study;tongue base surgery
113451,nesthesia depth;dexmedetomidine;upper airway configuration
